passive_count,modal_count,conditional_type_2,avg_sentence_len,level
0.08333333333333333,0.002482929857231533,0,16.78125,B2
0.2,0.0,0,27.3,B2
0.07407407407407407,0.0,0,11.25925925925926,B2
0.2222222222222222,0.0,0,21.944444444444443,B2
0.1875,0.00641025641025641,0,9.75,B2
0.10526315789473684,0.003355704697986577,0,15.68421052631579,B2
0.2,0.0034129692832764505,0,14.65,B2
0.2,0.0,0,19.6,B2
0.08333333333333333,0.014285714285714285,0,13.125,B2
0.24,0.009966777408637873,0,12.04,B2
0.1,0.012618296529968454,0,15.85,B2
0.17391304347826086,0.0035087719298245615,0,12.391304347826088,B2
0.11904761904761904,0.01644398766700925,0,23.166666666666668,B2
0.05263157894736842,0.016611295681063124,0,15.842105263157896,B2
0.1875,0.01662049861495845,0,22.5625,B2
0.17647058823529413,0.003278688524590164,0,17.941176470588236,B2
0.0,0.01279317697228145,0,16.75,B2
0.1875,0.009523809523809525,0,19.6875,B2
0.08695652173913043,0.003205128205128205,0,13.565217391304348,B2
0.23076923076923078,0.007874015748031496,0,19.53846153846154,B2
0.27419354838709675,0.01763668430335097,0,18.29032258064516,B2
0.2222222222222222,0.0056179775280898875,0,19.77777777777778,B2
0.20833333333333334,0.011194029850746268,0,11.166666666666666,B2
0.07407407407407407,0.006359300476947536,0,23.296296296296298,B2
0.14285714285714285,0.01639344262295082,1,19.607142857142858,B2
0.1794871794871795,0.01020408163265306,0,17.58974358974359,B2
0.23529411764705882,0.025477707006369428,0,18.470588235294116,B2
0.22727272727272727,0.0,0,13.318181818181818,B2
0.047619047619047616,0.0030959752321981426,0,15.380952380952381,B2
0.1875,0.0,0,15.5,B2
0.10344827586206896,0.010398613518197574,0,19.896551724137932,B2
0.1951219512195122,0.008998875140607425,0,21.682926829268293,B2
0.058823529411764705,0.0041841004184100415,0,14.058823529411764,B2
0.0,0.006535947712418301,0,12.75,B2
0.0,0.016355140186915886,0,30.571428571428573,B2
0.5,0.003289473684210526,0,16.88888888888889,B2
0.0625,0.0041841004184100415,1,14.9375,B2
0.05263157894736842,0.014367816091954023,0,18.31578947368421,B2
0.04,0.0165016501650165,0,12.12,B2
0.0,0.017241379310344827,0,16.571428571428573,B2
0.21875,0.0019193857965451055,0,16.28125,B2
0.14285714285714285,0.0,0,17.0,B2
0.0,0.0033112582781456954,0,15.1,B2
0.0,0.00796812749003984,0,14.342857142857143,B2
0.2391304347826087,0.004962779156327543,0,17.52173913043478,B2
0.0,0.01263157894736842,0,16.379310344827587,B2
0.18518518518518517,0.007680491551459293,0,24.11111111111111,B2
0.07228915662650602,0.008350730688935281,0,17.313253012048193,B2
0.14634146341463414,0.003778337531486146,1,19.365853658536587,B2
0.21428571428571427,0.0,0,21.642857142857142,B2
0.13043478260869565,0.001736111111111111,0,12.521739130434783,B2
0.21428571428571427,0.011583011583011582,0,18.5,B2
0.175,0.007947019867549669,0,18.875,B2
0.0,0.0,0,11.75,B2
0.3125,0.023026315789473683,0,19.0,B2
0.10256410256410256,0.00782472613458529,0,16.384615384615383,B2
0.037037037037037035,0.006015037593984963,0,24.62962962962963,B2
0.07272727272727272,0.02328042328042328,0,17.181818181818183,B2
0.0,0.0,0,15.833333333333334,B2
0.16666666666666666,0.018666666666666668,0,20.833333333333332,B2
0.15555555555555556,0.007874015748031496,0,16.933333333333334,B2
0.208955223880597,0.006789524733268671,0,15.388059701492537,B2
0.11764705882352941,0.007194244604316547,0,16.352941176470587,B2
0.15789473684210525,0.009202453987730062,0,17.157894736842106,B2
0.19148936170212766,0.006648936170212766,0,16.0,B2
0.14772727272727273,0.008215085884988798,0,15.215909090909092,B2
0.0,0.02247191011235955,0,33.375,B2
0.22727272727272727,0.022172949002217297,0,20.5,B2
0.057692307692307696,0.011025358324145534,0,17.442307692307693,B2
0.05263157894736842,0.0018832391713747645,0,13.973684210526315,B2
0.06896551724137931,0.0032,0,21.551724137931036,B2
0.037037037037037035,0.009107468123861567,0,20.333333333333332,B2
0.0,0.0033444816053511705,0,18.6875,B2
0.3125,0.0,0,17.5625,B2
0.3333333333333333,0.0016611295681063123,0,18.242424242424242,B2
0.07142857142857142,0.010428736964078795,0,20.547619047619047,B2
0.09090909090909091,0.0,0,20.545454545454547,B2
0.16666666666666666,0.004934210526315789,0,20.266666666666666,B2
0.07407407407407407,0.011093502377179081,0,23.37037037037037,B2
0.10526315789473684,0.009375,0,16.842105263157894,B2
0.2631578947368421,0.007936507936507936,0,23.210526315789473,B2
0.022222222222222223,0.015021459227467811,0,20.711111111111112,B2
0.09090909090909091,0.017766497461928935,1,17.90909090909091,B2
0.2,0.0,0,18.133333333333333,B2
0.16666666666666666,0.008403361344537815,0,24.791666666666668,B2
0.041666666666666664,0.006160164271047228,0,20.291666666666668,B2
0.0,0.0,0,17.454545454545453,B2
0.045454545454545456,0.0,0,8.863636363636363,B2
0.11764705882352941,0.003424657534246575,0,17.176470588235293,B2
0.21052631578947367,0.008875739644970414,0,17.789473684210527,B2
0.1,0.003424657534246575,0,14.6,B2
0.08108108108108109,0.013435700575815739,0,14.08108108108108,B2
0.16666666666666666,0.0109717868338558,0,21.266666666666666,B2
0.11764705882352941,0.0,0,15.882352941176471,B2
0.11666666666666667,0.022817460317460316,0,16.8,B2
0.125,0.0,0,18.8125,B2
0.12307692307692308,0.017276422764227643,0,15.138461538461538,B2
0.13333333333333333,0.010869565217391304,0,24.533333333333335,B2
0.09090909090909091,0.006505576208178439,0,13.974025974025974,B2
0.11538461538461539,0.0,0,10.76923076923077,B2
0.22727272727272727,0.02109704641350211,0,21.545454545454547,B2
0.24242424242424243,0.00667779632721202,0,18.151515151515152,B2
0.1111111111111111,0.006160164271047228,0,27.055555555555557,B2
0.16666666666666666,0.003389830508474576,0,12.291666666666666,B2
0.0,0.008726003490401396,0,26.045454545454547,B2
0.10869565217391304,0.0024813895781637717,0,17.52173913043478,B2
0.05,0.0,0,15.3,B2
0.11764705882352941,0.010526315789473684,0,16.764705882352942,B2
0.1956521739130435,0.01637852593266606,0,23.891304347826086,B2
0.24,0.00909090909090909,0,13.2,B2
0.13513513513513514,0.012224938875305624,0,22.10810810810811,B2
0.0,0.0,0,11.857142857142858,B2
0.03225806451612903,0.009819967266775777,0,19.70967741935484,B2
0.045454545454545456,0.015364916773367477,0,17.75,B2
0.3333333333333333,0.0,0,17.666666666666668,B2
0.13043478260869565,0.009015777610818933,0,28.934782608695652,B2
0.13043478260869565,0.006369426751592357,0,13.652173913043478,B2
0.18181818181818182,0.002886002886002886,0,21.0,B2
0.2,0.007391763463569166,0,21.044444444444444,B2
0.09433962264150944,0.015212981744421906,0,18.60377358490566,B2
0.35,0.0034129692832764505,0,14.65,B2
0.23529411764705882,0.0,0,17.705882352941178,B2
0.0,0.04142011834319527,0,18.77777777777778,B2
0.0,0.0,0,15.476190476190476,B2
0.0,0.013888888888888888,0,18.0,B2
0.25925925925925924,0.0,0,10.925925925925926,B2
0.0975609756097561,0.02027027027027027,0,18.048780487804876,B2
0.05405405405405406,0.007911392405063292,0,17.08108108108108,B2
0.1111111111111111,0.0035460992907801418,0,15.666666666666666,B2
0.045454545454545456,0.006535947712418301,0,13.909090909090908,B2
0.0,0.011152416356877323,0,15.823529411764707,B2
0.2222222222222222,0.008915304606240713,0,18.694444444444443,B2
0.17142857142857143,0.009523809523809525,0,21.0,B2
0.05454545454545454,0.014167650531286895,0,15.4,B2
0.15384615384615385,0.00398406374501992,0,19.307692307692307,B2
0.2222222222222222,0.0,0,16.22222222222222,B2
0.2,0.00964630225080386,0,15.55,B2
0.10344827586206896,0.0,0,10.586206896551724,B2
0.0,0.0078125,0,11.636363636363637,B2
0.13333333333333333,0.002797202797202797,0,15.88888888888889,B2
0.0,0.0038910505836575876,0,21.416666666666668,B2
0.0,0.009966777408637873,0,15.05,B2
0.12903225806451613,0.00984251968503937,0,16.387096774193548,B2
0.03389830508474576,0.011441647597254004,0,14.813559322033898,B2
0.18032786885245902,0.0050968399592252805,0,16.081967213114755,B2
0.05,0.0,0,14.15,B2
0.23809523809523808,0.003355704697986577,0,14.19047619047619,B2
0.375,0.0,0,22.125,B2
0.08333333333333333,0.011345218800648298,0,17.13888888888889,B2
0.13043478260869565,0.003076923076923077,0,14.130434782608695,B2
0.2777777777777778,0.003401360544217687,0,16.333333333333332,B2
0.23529411764705882,0.0,0,15.941176470588236,B2
0.05,0.005660377358490566,0,26.5,B2
0.4166666666666667,0.008726003490401396,0,23.875,B2
0.2222222222222222,0.0034129692832764505,0,16.27777777777778,B2
0.13157894736842105,0.015037593984962405,1,24.5,B2
0.0,0.0043859649122807015,0,20.727272727272727,B2
0.1,0.006514657980456026,0,15.35,B2
0.08333333333333333,0.008492569002123142,0,19.625,B2
0.18518518518518517,0.003125,0,11.851851851851851,B2
0.4666666666666667,0.0035714285714285713,0,18.666666666666668,B2
0.045454545454545456,0.024886877828054297,0,20.09090909090909,B2
0.05555555555555555,0.003205128205128205,0,17.333333333333332,B2
0.0,0.012121212121212121,0,6.875,B2
0.14705882352941177,0.012941176470588235,0,25.0,B2
0.2727272727272727,0.006666666666666667,0,13.636363636363637,B2
0.11666666666666667,0.017977528089887642,0,14.833333333333334,B2
0.0,0.0033333333333333335,0,17.647058823529413,B2
0.10416666666666667,0.008908685968819599,0,18.708333333333332,B2
0.23684210526315788,0.006382978723404255,0,24.736842105263158,B2
0.05263157894736842,0.036312849162011177,0,18.842105263157894,B2
0.08771929824561403,0.004314994606256742,0,16.263157894736842,B2
0.045454545454545456,0.012987012987012988,0,14.0,B2
0.2,0.007220216606498195,0,18.466666666666665,B2
0.07142857142857142,0.003076923076923077,0,23.214285714285715,B2
0.22727272727272727,0.008781558726673985,0,20.704545454545453,B2
0.21428571428571427,0.006050129645635264,0,20.660714285714285,B2
0.0,0.01935483870967742,0,15.5,B2
0.0,0.006369426751592357,0,18.470588235294116,B2
0.25,0.006756756756756757,0,14.8,B2
0.12,0.01002004008016032,0,19.96,B2
0.10526315789473684,0.0,0,14.105263157894736,B2
0.10526315789473684,0.0035211267605633804,0,14.947368421052632,B2
0.08695652173913043,0.014141414141414142,0,21.52173913043478,B2
0.04918032786885246,0.008919722497522299,1,16.540983606557376,B2
0.06060606060606061,0.00998003992015968,0,15.181818181818182,B2
0.0,0.02702702702702703,0,11.5625,B2
0.15,0.0,0,16.1,B2
0.10526315789473684,0.0,0,14.473684210526315,B2
0.12121212121212122,0.01440922190201729,0,21.03030303030303,B2
0.15384615384615385,0.00906344410876133,0,25.46153846153846,B2
0.022222222222222223,0.01238390092879257,0,21.533333333333335,B2
0.2631578947368421,0.0,0,17.473684210526315,B2
0.125,0.02975206611570248,0,18.90625,B2
0.2857142857142857,0.0035335689045936395,0,13.476190476190476,B2
0.08333333333333333,0.016722408026755852,0,12.458333333333334,B2
0.1,0.029787234042553193,0,23.5,B2
0.21428571428571427,0.006896551724137931,0,15.535714285714286,B2
0.7142857142857143,0.0034965034965034965,0,20.428571428571427,B2
0.08333333333333333,0.02534562211981567,0,18.083333333333332,B2
0.10526315789473684,0.0,0,15.210526315789474,B2
0.037037037037037035,0.0148975791433892,0,19.88888888888889,B2
0.0625,0.0,0,14.5,B2
0.25,0.003401360544217687,0,10.5,B2
0.0,0.0125,0,20.0,B2
0.20833333333333334,0.011111111111111112,0,18.75,B2
0.1935483870967742,0.01353637901861252,0,19.06451612903226,B2
0.11764705882352941,0.010666666666666666,0,22.058823529411764,B2
0.25806451612903225,0.027777777777777776,0,18.580645161290324,B2
0.20833333333333334,0.0,0,11.666666666666666,B2
0.07692307692307693,0.008438818565400843,0,18.23076923076923,B2
0.06896551724137931,0.009615384615384616,0,14.344827586206897,B2
0.03225806451612903,0.010355029585798817,1,21.806451612903224,B2
0.07692307692307693,0.009708737864077669,0,11.884615384615385,B2
0.05405405405405406,0.006802721088435374,0,19.864864864864863,B2
0.12,0.012682926829268294,0,20.5,B2
0.23809523809523808,0.009966777408637873,0,14.333333333333334,B2
0.20689655172413793,0.0,0,19.862068965517242,B2
0.12903225806451613,0.009836065573770493,0,19.677419354838708,B2
0.07936507936507936,0.010247651579846286,0,18.58730158730159,B2
0.14285714285714285,0.003115264797507788,0,11.464285714285714,B2
0.10526315789473684,0.012953367875647668,0,20.31578947368421,B2
0.25,0.019801980198019802,0,16.833333333333332,B2
0.0,0.00211864406779661,0,23.6,B2
0.2,0.0,0,14.6,B2
0.05263157894736842,0.0,0,13.789473684210526,B2
0.1276595744680851,0.007276507276507277,0,20.46808510638298,B2
0.19047619047619047,0.013605442176870748,0,14.0,B2
0.08888888888888889,0.01611047180667434,0,19.31111111111111,B2
0.20408163265306123,0.008274231678486997,0,17.26530612244898,B2
0.0,0.010446343779677113,1,22.404255319148938,B2
0.11538461538461539,0.016339869281045753,0,11.76923076923077,B2
0.0625,0.017699115044247787,0,21.1875,B2
0.1111111111111111,0.01,0,16.666666666666668,B2
0.05555555555555555,0.006659267480577136,0,25.02777777777778,B2
0.22727272727272727,0.0056753688989784334,0,20.022727272727273,B2
0.17073170731707318,0.008009153318077803,0,21.317073170731707,B2
0.0,0.01,0,22.22222222222222,A2
0.0,0.012269938650306749,0,18.11111111111111,A2
0.0,0.01485148514851485,0,15.538461538461538,A2
0.027777777777777776,0.016666666666666666,0,8.333333333333334,A2
0.0,0.0,0,6.578947368421052,A2
0.03225806451612903,0.01440922190201729,0,11.193548387096774,A2
0.0,0.05952380952380952,0,16.8,A2
0.0,0.03636363636363636,0,9.166666666666666,A2
0.0,0.010638297872340425,0,6.266666666666667,A2
0.2,0.003289473684210526,0,10.133333333333333,A2
0.043478260869565216,0.014336917562724014,0,12.130434782608695,A2
0.0,0.0,0,5.744186046511628,A2
0.0,0.005141388174807198,0,14.961538461538462,A2
0.030303030303030304,0.006309148264984227,0,9.606060606060606,A2
0.09090909090909091,0.002849002849002849,0,15.954545454545455,A2
0.16666666666666666,0.04081632653061224,0,16.333333333333332,A2
0.0,0.003367003367003367,0,14.142857142857142,A2
0.0,0.012698412698412698,0,12.6,A2
0.0,0.013157894736842105,0,5.846153846153846,A2
0.0,0.0032258064516129032,0,12.916666666666666,A2
0.0,0.008771929824561403,0,6.705882352941177,A2
0.038461538461538464,0.00946372239747634,1,12.192307692307692,A2
0.0,0.0,0,6.833333333333333,A2
0.0,0.024793388429752067,0,6.722222222222222,A2
0.03333333333333333,0.012106537530266344,0,13.766666666666667,A2
0.0,0.020618556701030927,0,14.923076923076923,A2
0.24,0.010169491525423728,0,11.8,A2
0.0,0.01904761904761905,0,6.5625,A2
0.0,0.034482758620689655,0,12.88888888888889,A2
0.0,0.017543859649122806,0,6.333333333333333,A2
0.0,0.0,0,5.409090909090909,A2
0.0,0.018691588785046728,0,8.916666666666666,A2
0.047619047619047616,0.008,0,5.9523809523809526,A2
0.21739130434782608,0.005934718100890208,0,14.652173913043478,A2
0.0,0.0,0,7.642857142857143,A2
0.09090909090909091,0.042105263157894736,0,8.636363636363637,A2
0.038461538461538464,0.006666666666666667,0,11.538461538461538,A2
0.0,0.06349206349206349,0,8.4,A2
0.0,0.0392156862745098,0,9.272727272727273,A2
0.0,0.01818181818181818,0,10.0,A2
0.11538461538461539,0.00909090909090909,0,12.692307692307692,A2
0.0,0.03205128205128205,0,14.181818181818182,A2
0.0,0.006430868167202572,0,15.55,A2
0.0,0.0,0,6.928571428571429,A2
0.0,0.011235955056179775,0,8.9,A2
0.045454545454545456,0.008928571428571428,0,15.272727272727273,A2
0.037037037037037035,0.012422360248447204,0,11.925925925925926,A2
0.038461538461538464,0.0028735632183908046,0,13.384615384615385,A2
0.1111111111111111,0.020905923344947737,0,15.944444444444445,A2
0.0,0.0,0,11.222222222222221,A2
0.08333333333333333,0.003367003367003367,0,12.375,A2
0.0,0.0,0,6.2,A2
0.043478260869565216,0.01749271137026239,0,14.91304347826087,A2
0.09090909090909091,0.016181229773462782,0,14.045454545454545,A2
0.04,0.011976047904191617,0,13.36,A2
0.0,0.018867924528301886,0,9.636363636363637,A2
0.0,0.0,0,6.529411764705882,A2
0.0,0.027777777777777776,0,12.0,A2
0.07692307692307693,0.027210884353741496,0,11.307692307692308,A2
0.0,0.009345794392523364,0,7.642857142857143,A2
0.0,0.015037593984962405,0,13.3,A2
0.0,0.0,0,6.15,A2
0.0,0.009523809523809525,0,11.25,A2
0.07692307692307693,0.009404388714733543,0,12.26923076923077,A2
0.0,0.07692307692307693,0,8.357142857142858,A2
0.038461538461538464,0.0031746031746031746,0,12.115384615384615,A2
0.0,0.006172839506172839,0,12.461538461538462,A2
0.0,0.026143790849673203,0,8.052631578947368,A2
0.05263157894736842,0.012539184952978056,0,16.789473684210527,A2
0.2222222222222222,0.04597701149425287,0,9.666666666666666,A2
0.0,0.04395604395604396,0,8.272727272727273,A2
0.0,0.0,0,6.888888888888889,A2
0.0,0.0,0,12.296296296296296,A2
0.21739130434782608,0.006802721088435374,0,12.782608695652174,A2
0.0,0.0,0,14.347826086956522,A2
0.0,0.011764705882352941,0,24.285714285714285,A2
0.0,0.008379888268156424,0,15.565217391304348,A2
0.0,0.003289473684210526,0,12.16,A2
0.1,0.009345794392523364,0,10.7,A2
0.07692307692307693,0.006644518272425249,0,11.576923076923077,A2
0.034482758620689655,0.01384083044982699,0,9.96551724137931,A2
0.08,0.009523809523809525,0,12.6,A2
0.0,0.0,0,6.533333333333333,A2
0.09523809523809523,0.0031545741324921135,0,15.095238095238095,A2
0.0,0.008,0,6.25,A2
0.0,0.03529411764705882,0,6.071428571428571,A2
0.0,0.014925373134328358,0,6.090909090909091,A2
0.041666666666666664,0.005970149253731343,0,13.958333333333334,A2
0.0,0.017094017094017096,0,6.5,A2
0.07692307692307693,0.0058309037900874635,0,13.192307692307692,A2
0.2,0.0,0,19.6,A2
0.0,0.005747126436781609,0,12.428571428571429,A2
0.0,0.009287925696594427,0,10.766666666666667,A2
0.0,0.007712082262210797,0,15.56,A2
0.0,0.01,0,6.25,A2
0.0,0.0,0,8.461538461538462,A2
0.0,0.012658227848101266,0,11.703703703703704,A2
0.0,0.0,0,16.09090909090909,A2
0.0,0.006349206349206349,0,12.6,A2
0.09090909090909091,0.007874015748031496,0,5.7727272727272725,A2
0.0,0.0025974025974025974,0,15.4,A2
0.04,0.013245033112582781,0,12.08,A2
0.04,0.0032679738562091504,0,12.24,A2
0.0,0.005479452054794521,0,11.40625,A2
0.0,0.04044117647058824,0,11.826086956521738,A2
0.0,0.0,0,6.6,A2
0.0,0.0,0,6.3,A2
0.0,0.016233766233766232,0,16.210526315789473,A2
0.0,0.047058823529411764,0,7.7272727272727275,A2
0.125,0.003367003367003367,1,12.375,A2
0.058823529411764705,0.008340283569641367,0,11.754901960784315,A2
0.037037037037037035,0.0121580547112462,0,12.185185185185185,A2
0.0,0.0,0,10.448275862068966,A2
0.027777777777777776,0.00966183574879227,0,11.5,A2
0.09090909090909091,0.016556291390728478,0,13.727272727272727,A2
0.07692307692307693,0.005649717514124294,0,13.615384615384615,A2
0.0,0.00784313725490196,0,9.444444444444445,A2
0.05,0.0,0,6.3,A2
0.04,0.012658227848101266,0,12.64,A2
0.0,0.02702702702702703,0,13.875,A2
0.0,0.02040816326530612,0,11.433333333333334,A2
0.0,0.0,0,5.9375,A2
0.08333333333333333,0.009966777408637873,0,12.541666666666666,A2
0.0,0.0,0,6.833333333333333,A2
0.0,0.0061162079510703364,0,13.08,A2
0.07142857142857142,0.0223463687150838,1,12.785714285714286,A2
0.0,0.01366120218579235,0,13.555555555555555,A2
0.04,0.012121212121212121,0,13.2,A2
0.0,0.030612244897959183,0,7.538461538461538,A2
0.0,0.007692307692307693,0,8.125,A2
0.09090909090909091,0.020080321285140562,0,11.318181818181818,A2
0.14285714285714285,0.020338983050847456,0,14.047619047619047,A2
0.045454545454545456,0.0035842293906810036,0,12.681818181818182,A2
0.043478260869565216,0.006191950464396285,0,14.043478260869565,A2
0.045454545454545456,0.00946372239747634,1,14.409090909090908,A2
0.0,0.008771929824561403,0,16.285714285714285,A2
0.0,0.009584664536741214,0,12.52,A2
0.05,0.012461059190031152,0,16.05,A2
0.0,0.0,0,6.5,A2
0.0,0.0,0,10.2,A2
0.0,0.020202020202020204,0,24.75,A2
0.08333333333333333,0.006535947712418301,0,12.75,A2
0.04,0.022950819672131147,0,12.2,A2
0.0,0.009615384615384616,0,10.4,A2
0.0,0.009615384615384616,0,6.933333333333334,A2
0.09090909090909091,0.014084507042253521,0,6.454545454545454,A2
0.0,0.02359882005899705,0,14.73913043478261,A2
0.07142857142857142,0.01557632398753894,1,11.464285714285714,A2
0.06896551724137931,0.0,0,10.551724137931034,A2
0.0,0.03867403314917127,0,18.1,A2
0.13043478260869565,0.00964630225080386,0,13.521739130434783,A2
0.0,0.010101010101010102,0,7.071428571428571,A2
0.0,0.02564102564102564,0,13.0,A2
0.0,0.020134228187919462,0,16.555555555555557,A2
0.0,0.0,0,6.65,A2
0.0,0.037037037037037035,0,7.2,A2
0.0,0.03,0,10.0,A2
0.10714285714285714,0.038834951456310676,0,11.035714285714286,A2
0.0625,0.009433962264150943,0,6.625,A2
0.04,0.014970059880239521,0,13.36,A2
0.0,0.0,0,9.454545454545455,A2
0.0,0.05154639175257732,0,8.083333333333334,A2
0.0,0.014164305949008499,0,12.172413793103448,A2
0.04,0.008928571428571428,0,13.44,A2
0.0,0.036036036036036036,0,6.166666666666667,A2
0.0,0.019230769230769232,0,17.333333333333332,A2
0.0,0.02654867256637168,0,8.692307692307692,A2
0.0,0.03875968992248062,0,4.607142857142857,A2
0.0,0.02702702702702703,0,15.578947368421053,A2
0.0,0.0,0,8.333333333333334,A2
0.0,0.016233766233766232,0,14.0,A2
0.041666666666666664,0.009771986970684038,0,12.791666666666666,A2
0.0,0.009900990099009901,0,7.769230769230769,A2
0.0,0.0,0,11.80952380952381,A2
0.0,0.009584664536741214,0,12.038461538461538,A2
0.0,0.023529411764705882,0,9.444444444444445,A2
0.0,0.0,0,7.45,A2
0.0,0.022988505747126436,0,7.909090909090909,A2
0.0,0.010033444816053512,0,11.5,A2
0.0,0.015432098765432098,0,15.428571428571429,A2
0.04,0.008955223880597015,0,13.4,A2
0.02857142857142857,0.0058309037900874635,0,9.8,A2
0.13636363636363635,0.006329113924050633,0,14.363636363636363,A2
0.058823529411764705,0.09243697478991597,0,7.0,A2
0.0,0.007936507936507936,0,9.692307692307692,A2
0.0,0.012345679012345678,0,12.96,A2
0.0,0.012195121951219513,0,9.11111111111111,A2
0.0,0.0,0,6.578947368421052,A2
0.034482758620689655,0.009433962264150943,0,10.96551724137931,A2
0.0,0.006896551724137931,0,11.6,A2
0.041666666666666664,0.00909090909090909,0,13.75,A2
0.04,0.018867924528301886,0,12.72,A2
0.06896551724137931,0.012121212121212121,0,11.379310344827585,A2
0.09090909090909091,0.01,0,13.636363636363637,A2
0.0,0.0,0,7.235294117647059,A2
0.0,0.016,0,6.944444444444445,A2
0.0,0.006666666666666667,0,13.636363636363637,A2
0.0,0.021538461538461538,0,15.476190476190476,A2
0.0,0.025,0,8.0,A2
0.04,0.0,0,13.12,A2
0.08,0.012944983818770227,0,12.36,A2
0.03571428571428571,0.03728813559322034,0,10.535714285714286,A2
0.0,0.0425531914893617,0,7.230769230769231,A2
0.0,0.014005602240896359,0,10.818181818181818,A2
0.0,0.03418803418803419,0,11.7,A2
0.08333333333333333,0.00949367088607595,0,13.166666666666666,A2
0.03225806451612903,0.0079155672823219,0,12.225806451612904,A2
0.12,0.00967741935483871,0,12.4,A2
0.041666666666666664,0.011976047904191617,0,13.916666666666666,A2
0.0,0.0,0,13.428571428571429,A2
0.0,0.0,0,15.142857142857142,A2
0.09090909090909091,0.015105740181268883,0,15.045454545454545,A2
0.038461538461538464,0.014619883040935672,0,13.153846153846153,A2
0.034482758620689655,0.006349206349206349,0,10.862068965517242,A2
0.0,0.015432098765432098,0,15.428571428571429,A2
0.0,0.0136986301369863,0,12.695652173913043,A2
0.0,0.006622516556291391,0,13.727272727272727,A2
0.06451612903225806,0.017804154302670624,0,10.870967741935484,A2
0.037037037037037035,0.01597444089456869,0,11.592592592592593,A2
0.08333333333333333,0.014792899408284023,0,14.083333333333334,A2
0.03571428571428571,0.005555555555555556,0,12.857142857142858,A2
0.0,0.009615384615384616,0,7.428571428571429,A2
0.038461538461538464,0.009836065573770493,0,11.73076923076923,A2
0.125,0.0,0,5.75,A2
0.06896551724137931,0.007957559681697613,0,13.0,A2
0.0,0.0,0,11.375,A2
0.0,0.0,0,7.230769230769231,A2
0.0625,0.0,0,6.4375,A2
0.0,0.04310344827586207,0,10.545454545454545,A2
0.0,0.02857142857142857,0,105.0,A2
0.06060606060606061,0.006042296072507553,0,10.030303030303031,A2
0.0,0.003424657534246575,0,12.166666666666666,A2
0.0,0.006006006006006006,0,11.892857142857142,A2
0.038461538461538464,0.0,0,12.423076923076923,A2
0.0,0.03816793893129771,0,7.277777777777778,A2
0.0,0.023255813953488372,0,8.6,A2
0.0,0.01639344262295082,0,6.421052631578948,A2
0.0,0.03686635944700461,0,27.125,A2
